id,user_id,date,amount,type,from_wallet_id,to_wallet_id,subscription_id,description,vat_amount,created_at
715ad327-c255-4ee4-8e1e-cdceea9cdd39,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-02-02 07:43:40.808+00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd40,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-02-02 07:43:40.808+00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd41,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-02-24 07:43:40.808+00,600,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd42,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-03-05 07:43:40.808+00,250,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd43,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-05-15 07:43:40.808+00,300,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd44,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-05-15 07:43:40.808+00,200,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd45,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-10-28 07:43:40.808+00,4853.57,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd46,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-10-28 07:43:40.808+00,4900,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb755,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd47,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-11-13 07:43:40.808+00,150,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd48,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-11-24 07:43:40.808+00,150,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb755,,Internal Transfer,,2025-12-29 07:43:41.487633+00
