id,user_id,date,amount,type,from_wallet_id,to_wallet_id,subscription_id,description,vat_amount,created_at
715ad327-c255-4ee4-8e1e-cdceea9cdd49,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-02-09 00:00:00,12000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd50,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-02-09 00:00:00,12000,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb745,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd51,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-04-09 00:00:00,100,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd52,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-04-17 00:00:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd53,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-05-06 00:00:00,258.3,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb745,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd54,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-05-11 00:00:00,100,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd55,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-05-12 00:00:00,86,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb745,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd56,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-05-12 00:00:00,20000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd57,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-05-12 00:00:00,15000,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb745,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd58,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-05-15 00:00:00,600,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd59,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-06-11 00:00:00,440,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb745,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd60,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-06-12 00:00:00,100,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd61,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-06-18 00:00:00,100,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd62,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-06-24 00:00:00,300,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd63,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-06-26 00:00:00,88,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd64,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-07-06 00:00:00,100,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd65,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-07-15 00:00:00,350,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd66,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-07-23 00:00:00,200,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd67,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-07-31 00:00:00,100,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd68,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-08-03 00:00:00,90,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd69,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-08-12 00:00:00,100,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd70,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-08-19 00:00:00,200,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd71,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-08-21 00:00:00,300,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd72,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-08-25 00:00:00,555,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd73,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-09-02 00:00:00,2000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd74,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-09-07 00:00:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd75,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-09-14 00:00:00,1903.5,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb745,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd76,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-09-16 00:00:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd77,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-09-17 00:00:00,200,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd78,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-09-17 00:00:00,300,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd79,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-09-21 00:00:00,250,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd80,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-10-15 00:00:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd81,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-10-22 00:00:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd82,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-10-23 00:00:00,1454.92,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb745,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd83,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-10-28 00:00:00,5000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd84,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-10-29 00:00:00,3462.25,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb745,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd85,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-11-02 00:00:00,200,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd86,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-11-03 00:00:00,50,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd87,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-11-06 00:00:00,132.65,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd88,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-11-12 00:00:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd89,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-11-20 00:00:00,1111,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd90,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-12-04 00:00:00,150,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
715ad327-c255-4ee4-8e1e-cdceea9cdd91,5e189da8-2f10-43a6-bb19-be0b05f098ba,2025-12-23 00:00:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb745,,Internal Transfer,,2025-12-29 07:43:41.487633+00
