id,user_id,date,amount,type,from_wallet_id,to_wallet_id,subscription_id,description,vat_amount,created_at
349,5e189da8-2f10-43a6-bb19-be0b05f098ba,19-10-25 0:00,50,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
350,5e189da8-2f10-43a6-bb19-be0b05f098ba,21-10-25 0:00,125,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
351,5e189da8-2f10-43a6-bb19-be0b05f098ba,23-10-25 0:00,282,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
352,5e189da8-2f10-43a6-bb19-be0b05f098ba,23-10-25 0:00,3,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
353,5e189da8-2f10-43a6-bb19-be0b05f098ba,26-10-25 0:00,304,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
354,5e189da8-2f10-43a6-bb19-be0b05f098ba,26-10-25 0:00,533,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
355,5e189da8-2f10-43a6-bb19-be0b05f098ba,27-10-25 0:00,473,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
356,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-11-25 0:00,369,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
357,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-11-25 0:00,377,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
358,5e189da8-2f10-43a6-bb19-be0b05f098ba,11-11-25 0:00,600,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
359,5e189da8-2f10-43a6-bb19-be0b05f098ba,11-11-25 0:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
360,5e189da8-2f10-43a6-bb19-be0b05f098ba,13-11-25 0:00,952,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
361,5e189da8-2f10-43a6-bb19-be0b05f098ba,19-11-25 0:00,360,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
362,5e189da8-2f10-43a6-bb19-be0b05f098ba,19-11-25 0:00,420,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
363,5e189da8-2f10-43a6-bb19-be0b05f098ba,26-11-25 0:00,273,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
364,5e189da8-2f10-43a6-bb19-be0b05f098ba,09-12-25 0:00,3500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
365,5e189da8-2f10-43a6-bb19-be0b05f098ba,21-12-25 0:00,236.3,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb752,,Internal Transfer,,2025-12-29 07:43:41.487633+00
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
